vehicle classification-image02.jpeg,7,0,0,2
vehicle classification-image02.jpeg,7,0,0,2
vehicle classification-image02.jpeg,7,0,0,2
vehicle classification-image02.jpeg,7,0,0,2
vehicle classification-image02.jpeg,7,0,0,2
